timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
2022-09-23 16:45:20.451575,922.720092773438,-43.0140571594238,1.98836815357208,0.0,0.0,0.0,0.999955117702484
2022-09-23 16:45:20.541574,922.721374511719,-43.0142593383789,1.9882800579071,0.0,0.0,0.0,0.999955058097839
2022-09-23 16:45:20.641574,922.725646972656,-43.014518737793,1.98797345161438,0.0,0.0,0.0,0.999954581260681
2022-09-23 16:45:20.751574,922.731689453125,-43.0146751403809,1.98757481575012,0.0,0.0,0.0,0.999953985214233
2022-09-23 16:45:20.831574,922.739685058594,-43.0148773193359,1.98709547519684,0.0,0.0,0.0,0.999953269958496
2022-09-23 16:45:20.921574,922.750244140625,-43.0151290893555,1.98652052879334,0.0,0.0,0.0,0.99995231628418
2022-09-23 16:45:21.011574,922.762329101563,-43.0153579711914,1.98598146438599,0.0,0.0,0.0,0.999951481819153
2022-09-23 16:45:21.111574,922.776306152344,-43.0155601501465,1.98548328876495,0.0,0.0,0.0,0.999950587749481
2022-09-23 16:45:21.201574,922.792358398438,-43.0158042907715,1.98505187034607,0.0,0.0,0.0,0.999949872493744
2022-09-23 16:45:21.291574,922.809997558594,-43.0160026550293,1.98473083972931,0.0,0.0,0.0,0.999949216842651
2022-09-23 16:45:21.381574,922.828857421875,-43.016170501709,1.98453044891357,0.0,0.0,0.0,0.999948740005493
2022-09-23 16:45:21.471574,922.849609375,-43.0163803100586,1.98445153236389,0.0,0.0,0.0,0.999948441982269
2022-09-23 16:45:21.551574,922.869689941406,-43.0165519714355,1.98447585105896,0.0,0.0,0.0,0.999948263168335
2022-09-23 16:45:21.651573,922.895568847656,-43.0167922973633,1.98464059829712,0.0,0.0,0.0,0.99994820356369
2022-09-23 16:45:21.741573,922.921813964844,-43.0169486999512,1.98491215705872,0.0,0.0,0.0,0.999948263168335
2022-09-23 16:45:21.831573,922.94873046875,-43.0171279907227,1.98522472381592,0.0,0.0,0.0,0.999948382377625
2022-09-23 16:45:21.921573,922.9775390625,-43.0173149108887,1.98557376861572,0.0,0.0,0.0,0.999948441982269
2022-09-23 16:45:22.011573,923.007568359375,-43.0174789428711,1.98595941066742,0.0,0.0,0.0,0.999948680400848
2022-09-23 16:45:22.101573,923.038940429688,-43.0176086425781,1.98636937141418,0.0,0.0,0.0,0.999948918819427
2022-09-23 16:45:22.191573,923.073913574219,-43.0177345275879,1.98678255081177,0.0,0.0,0.0,0.999949157238007
2022-09-23 16:45:22.301573,923.110229492188,-43.0178375244141,1.98716592788696,0.0,0.0,0.0,0.999949336051941
2022-09-23 16:45:22.391573,923.146606445313,-43.017936706543,1.98750329017639,0.0,0.0,0.0,0.999949395656586
2022-09-23 16:45:22.471573,923.179748535156,-43.0180168151855,1.98776936531067,0.0,0.0,0.0,0.99994945526123
2022-09-23 16:45:22.561573,923.218322753906,-43.0181198120117,1.98806095123291,0.0,0.0,0.0,0.99994945526123
2022-09-23 16:45:22.651572,923.257873535156,-43.0181694030762,1.98833036422729,0.0,0.0,0.0,0.99994945526123
2022-09-23 16:45:22.751572,923.298889160156,-43.0181770324707,1.98856449127197,0.0,0.0,0.0,0.99994945526123
2022-09-23 16:45:22.841572,923.339965820313,-43.0181999206543,1.98875939846039,0.0,0.0,0.0,0.999949336051941
2022-09-23 16:45:22.931572,923.382751464844,-43.0182418823242,1.98891568183899,0.0,0.0,0.0,0.999948978424072
2022-09-23 16:45:23.031572,923.430725097656,-43.0182762145996,1.98907005786896,0.0,0.0,0.0,0.999948680400848
2022-09-23 16:45:23.121572,923.475219726563,-43.018253326416,1.98918557167053,0.0,0.0,0.0,0.99994832277298
2022-09-23 16:45:23.211572,923.521850585938,-43.0182266235352,1.9892737865448,0.0,0.0,0.0,0.999947845935822
2022-09-23 16:45:23.311572,923.569458007813,-43.0181732177734,1.98934268951416,0.0,0.0,0.0,0.999947309494019
2022-09-23 16:45:23.411572,923.621643066406,-43.0180969238281,1.98945784568787,0.0,0.0,0.0,0.999946773052216
2022-09-23 16:45:23.501572,923.669555664063,-43.0180397033691,1.98960423469543,0.0,0.0,0.0,0.999946355819702
2022-09-23 16:45:23.591572,923.718200683594,-43.017951965332,1.98975276947021,0.0,0.0,0.0,0.999945878982544
2022-09-23 16:45:23.671571,923.767639160156,-43.0178298950195,1.9898966550827,0.0,0.0,0.0,0.999945461750031
2022-09-23 16:45:23.771571,923.819458007813,-43.0176696777344,1.99002206325531,0.0,0.0,0.0,0.999944984912872
2022-09-23 16:45:23.861571,923.876220703125,-43.0174751281738,1.99016284942627,0.0,0.0,0.0,0.999944448471069
2022-09-23 16:45:23.961571,923.930786132813,-43.0172691345215,1.99029958248138,0.0,0.0,0.0,0.999943971633911
2022-09-23 16:45:24.041571,923.97998046875,-43.0170288085938,1.99040842056274,0.0,0.0,0.0,0.999943375587463
2022-09-23 16:45:24.131571,924.037902832031,-43.016731262207,1.99049627780914,0.0,0.0,0.0,0.999942660331726
2022-09-23 16:45:24.231571,924.102905273438,-43.0163917541504,1.99058127403259,0.0,0.0,0.0,0.99994170665741
2022-09-23 16:45:24.321571,924.163208007813,-43.0160255432129,1.99059391021729,0.0,0.0,0.0,0.999940693378448
2022-09-23 16:45:24.421571,924.226684570313,-43.0156555175781,1.99058198928833,0.0,0.0,0.0,0.999939501285553
2022-09-23 16:45:24.511571,924.290954589844,-43.0152702331543,1.99053275585175,0.0,0.0,0.0,0.999938189983368
2022-09-23 16:45:24.611571,924.363891601563,-43.014778137207,1.99045741558075,0.0,0.0,0.0,0.999936640262604
2022-09-23 16:45:24.691571,924.426879882813,-43.0143394470215,1.99040925502777,0.0,0.0,0.0,0.999935388565063
2022-09-23 16:45:24.781571,924.498107910156,-43.0137901306152,1.99034154415131,0.0,0.0,0.0,0.999933838844299
2022-09-23 16:45:24.871570,924.572509765625,-43.0131988525391,1.99028277397156,0.0,0.0,0.0,0.99993222951889
2022-09-23 16:45:24.971570,924.653625488281,-43.0125389099121,1.99021399021149,0.0,0.0,0.0,0.999930441379547
2022-09-23 16:45:25.071570,924.732177734375,-43.0118713378906,1.99015712738037,0.0,0.0,0.0,0.999928593635559
2022-09-23 16:45:25.151570,924.815673828125,-43.0111427307129,1.99010586738586,0.0,0.0,0.0,0.999926567077637
2022-09-23 16:45:25.251570,924.901245117188,-43.0103569030762,1.99008679389954,0.0,0.0,0.0,0.99992448091507
2022-09-23 16:45:25.341570,924.989440917969,-43.0094985961914,1.99008059501648,0.0,0.0,0.0,0.999922335147858
2022-09-23 16:45:25.431570,925.079406738281,-43.0085983276367,1.99008274078369,0.0,0.0,0.0,0.999920129776001
2022-09-23 16:45:25.521570,925.175720214844,-43.0075798034668,1.99008309841156,0.0,0.0,0.0,0.9999178647995
2022-09-23 16:45:25.611570,925.274658203125,-43.0065612792969,1.99009072780609,0.0,0.0,0.0,0.999915242195129
2022-09-23 16:45:25.701570,925.379211425781,-43.0054626464844,1.99017703533173,0.0,0.0,0.0,0.999912738800049
2022-09-23 16:45:25.791569,925.488464355469,-43.0042304992676,1.99044895172119,0.0,0.0,0.0,0.999910414218903
2022-09-23 16:45:25.881569,925.603271484375,-43.0029678344727,1.99092233181,0.0,0.0,0.0,0.999907970428467
2022-09-23 16:45:25.971569,925.719421386719,-43.001636505127,1.99161159992218,0.0,0.0,0.0,0.9999058842659
2022-09-23 16:45:26.061569,925.840698242188,-43.0002822875977,1.99240970611572,0.0,0.0,0.0,0.999903678894043
2022-09-23 16:45:26.161569,925.968322753906,-42.9988403320313,1.99331045150757,0.0,0.0,0.0,0.999901413917542
2022-09-23 16:45:26.251569,926.100219726563,-42.9971923828125,1.99432134628296,0.0,0.0,0.0,0.999899506568909
2022-09-23 16:45:26.341569,926.238891601563,-42.995433807373,1.9954788684845,0.0,0.0,0.0,0.99989777803421
2022-09-23 16:45:26.441569,926.396301269531,-42.9934425354004,1.9968878030777,0.0,0.0,0.0,0.999896287918091
2022-09-23 16:45:26.531569,926.542236328125,-42.9915771484375,1.99819016456604,0.0,0.0,0.0,0.999895215034485
2022-09-23 16:45:26.631569,926.71240234375,-42.9894256591797,1.99962997436523,0.0,0.0,0.0,0.999894917011261
2022-09-23 16:45:26.741569,926.889221191406,-42.9871444702148,2.00113081932068,0.0,0.0,0.0,0.999895393848419
2022-09-23 16:45:26.831568,927.054260253906,-42.9850578308105,2.00251412391663,0.0,0.0,0.0,0.999896049499512
2022-09-23 16:45:26.911568,927.207580566406,-42.9831352233887,2.00379467010498,0.0,0.0,0.0,0.999896943569183
2022-09-23 16:45:27.001568,927.381286621094,-42.9810333251953,2.0053083896637,0.0,0.0,0.0,0.999898314476013
2022-09-23 16:45:27.091568,927.567565917969,-42.9787712097168,2.00702786445618,0.0,0.0,0.0,0.999900579452515
2022-09-23 16:45:27.181568,927.755432128906,-42.9765739440918,2.00881409645081,0.0,0.0,0.0,0.99990314245224
2022-09-23 16:45:27.281568,927.976318359375,-42.974063873291,2.01087999343872,0.0,0.0,0.0,0.999906659126282
2022-09-23 16:45:27.361568,928.174926757813,-42.9719696044922,2.01271104812622,0.0,0.0,0.0,0.999910295009613
2022-09-23 16:45:27.461568,928.397827148438,-42.9697036743164,2.01478576660156,0.0,0.0,0.0,0.999914765357971
2022-09-23 16:45:27.551568,928.625366210938,-42.9676361083984,2.01704859733582,0.0,0.0,0.0,0.999919474124908
2022-09-23 16:45:27.651568,928.866271972656,-42.9657249450684,2.01967358589172,0.0,0.0,0.0,0.999924719333649
2022-09-23 16:45:27.731568,929.092346191406,-42.9642486572266,2.02232050895691,0.0,0.0,0.0,0.999929487705231
2022-09-23 16:45:27.831568,929.3408203125,-42.9629745483398,2.02534556388855,0.0,0.0,0.0,0.999933958053589
2022-09-23 16:45:27.921567,929.606018066406,-42.9621391296387,2.02872157096863,0.0,0.0,0.0,0.999937951564789
2022-09-23 16:45:28.021567,929.890441894531,-42.9617958068848,2.03244042396545,0.0,0.0,0.0,0.999941229820251
2022-09-23 16:45:28.111567,930.170715332031,-42.9621315002441,2.03605937957764,0.0,0.0,0.0,0.999943017959595
2022-09-23 16:45:28.221567,930.47607421875,-42.963207244873,2.03982400894165,0.0,0.0,0.0,0.999943137168884
2022-09-23 16:45:28.311567,930.780395507813,-42.965087890625,2.043536901474,0.0,0.0,0.0,0.999941289424896
2022-09-23 16:45:28.401567,931.095642089844,-42.9678802490234,2.04722738265991,0.0,0.0,0.0,0.999937176704407
2022-09-23 16:45:28.501567,931.428100585938,-42.9717636108398,2.05052495002747,0.0,0.0,0.0,0.999929785728455
2022-09-23 16:45:28.591567,931.738952636719,-42.9763984680176,2.05292916297913,0.0,0.0,0.0,0.999920070171356
2022-09-23 16:45:28.691567,932.078247070313,-42.9824638366699,2.05494070053101,0.0,0.0,0.0,0.999906003475189
2022-09-23 16:45:28.791567,932.431579589844,-42.989990234375,2.05670404434204,0.0,0.0,-0.0114954337477684,0.999888062477112
2022-09-23 16:45:28.881567,932.793823242188,-42.9989776611328,2.05829477310181,0.0,0.0,-0.0133522907271981,0.999865829944611
2022-09-23 16:45:28.981566,933.165466308594,-43.0094566345215,2.05957770347595,0.0,0.0,-0.0150623386725783,0.999841153621674
2022-09-23 16:45:29.071566,933.534545898438,-43.0209770202637,2.06059575080872,0.0,0.0,-0.0163666252046824,0.999818563461304
2022-09-23 16:45:29.171566,933.928161621094,-43.0342903137207,2.06133317947388,0.0,0.0,-0.0173228140920401,0.999798536300659
2022-09-23 16:45:29.271566,934.325988769531,-43.0487365722656,2.06201028823853,0.0,0.0,-0.0180262308567762,0.999781668186188
2022-09-23 16:45:29.371566,934.744567871094,-43.0646133422852,2.06282949447632,0.0,0.0,-0.0186367500573397,0.999766051769257
2022-09-23 16:45:29.471566,935.171020507813,-43.0813140869141,2.06370139122009,0.0,0.0,-0.0191684402525425,0.999751806259155
2022-09-23 16:45:29.571566,935.58642578125,-43.0978927612305,2.06487083435059,0.0,0.0,-0.0196394119411707,0.999739229679108
2022-09-23 16:45:29.671566,936.0126953125,-43.1152534484863,2.06654500961304,0.0,0.0,-0.020090751349926,0.999727785587311
2022-09-23 16:45:29.761566,936.417053222656,-43.1320610046387,2.0685555934906,0.0,0.0,-0.0204719509929419,0.99971878528595
2022-09-23 16:45:29.851566,936.848083496094,-43.1503067016602,2.07115244865417,0.0,0.0,-0.0208515971899033,0.999710500240326
2022-09-23 16:45:29.951566,937.289428710938,-43.1693725585938,2.07435464859009,0.0,0.0,-0.0212024990469217,0.999703168869019
2022-09-23 16:45:30.051565,937.736267089844,-43.1890296936035,2.0782482624054,0.0,0.0,-0.0215429421514273,0.999696314334869
2022-09-23 16:45:30.151565,938.19189453125,-43.2093353271484,2.08326053619385,0.0,0.0,-0.0219058226794004,0.999689817428589
2022-09-23 16:45:30.241565,938.637939453125,-43.2295150756836,2.08913421630859,0.0,0.0,-0.0222535561770201,0.999684453010559
2022-09-23 16:45:30.341565,939.094787597656,-43.2504501342773,2.09587597846985,0.0,0.0,-0.0226122792810202,0.999679505825043
2022-09-23 16:45:30.441565,939.538452148438,-43.2710227966309,2.10300064086914,0.0,0.0,-0.0229582823812962,0.999675035476685
2022-09-23 16:45:30.531565,940.012390136719,-43.2931594848633,2.11077094078064,0.0,0.0,-0.0233210492879152,0.999669969081879
2022-09-23 16:45:30.621565,940.483703613281,-43.3155479431152,2.11820864677429,0.0,0.0,-0.0236717704683542,0.999664545059204
2022-09-23 16:45:30.711565,940.943481445313,-43.3377380371094,2.12504768371582,0.0,0.0,-0.0240151211619377,0.999658644199371
2022-09-23 16:45:30.811565,941.432373046875,-43.3616180419922,2.13160157203674,0.0,0.0,-0.0244140792638063,0.999649822711945
2022-09-23 16:45:30.911565,941.939758300781,-43.3868980407715,2.13744497299194,0.0,0.0,-0.0247832536697388,0.999640107154846
2022-09-23 16:45:31.011564,942.427368164063,-43.4116706848145,2.14213418960571,0.0,0.0,-0.0251084137707949,0.999630093574524
2022-09-23 16:45:31.111564,942.940734863281,-43.4382934570313,2.1466543674469,0.0,0.0,-0.0254045259207487,0.999620020389557
2022-09-23 16:45:31.201564,943.450378417969,-43.4651679992676,2.15092492103577,0.0,0.0,-0.0256414208561182,0.999610662460327
2022-09-23 16:45:31.291564,943.925048828125,-43.490364074707,2.15449333190918,0.0,0.0,-0.0258953142911196,0.999600648880005
2022-09-23 16:45:31.381564,944.4052734375,-43.5160293579102,2.1578586101532,0.0,0.0,-0.0261640977114439,0.999589860439301
2022-09-23 16:45:31.491564,944.937316894531,-43.5447998046875,2.16155004501343,0.0,0.0,-0.0264321211725473,0.999578654766083
2022-09-23 16:45:31.581564,945.432678222656,-43.5719223022461,2.16512441635132,0.0,0.0,-0.0266606956720352,0.999569833278656
2022-09-23 16:45:31.681564,945.961853027344,-43.6011047363281,2.16918683052063,0.0102787213400006,0.0,-0.026905033737421,0.999561190605164
2022-09-23 16:45:31.781564,946.504333496094,-43.6313018798828,2.17373204231262,0.0105239572003484,0.0,-0.0270894896239042,0.999555051326752
2022-09-23 16:45:31.881564,947.049377441406,-43.6618423461914,2.17877578735352,0.0106986854225397,0.0,-0.0272389948368073,0.999550938606262
2022-09-23 16:45:31.971564,947.579406738281,-43.6916427612305,2.18419218063354,0.0107795931398869,0.0,-0.0273560211062431,0.999549269676209
2022-09-23 16:45:32.071563,948.109252929688,-43.7215156555176,2.19017791748047,0.0107700442895293,0.0,-0.0274350959807634,0.99955028295517
2022-09-23 16:45:32.171563,948.627563476563,-43.7507629394531,2.19576978683472,0.0106701534241438,0.0,-0.0274626426398754,0.999552965164185
2022-09-23 16:45:32.261563,949.167297363281,-43.7810401916504,2.20125508308411,0.0104962131008506,0.0,-0.0275219734758139,0.999555289745331
2022-09-23 16:45:32.361563,949.701293945313,-43.8111763000488,2.20624756813049,0.0102781048044562,0.0,-0.0274510700255632,0.999561250209808
2022-09-23 16:45:32.451563,950.246765136719,-43.8418655395508,2.21088624000549,0.0100244209170341,0.0,-0.0273398440331221,0.999568462371826
2022-09-23 16:45:32.551563,950.813293457031,-43.873649597168,2.21498799324036,0.0,0.0,-0.027162691578269,0.999577343463898
2022-09-23 16:45:32.651563,951.341918945313,-43.9028167724609,2.21846723556519,0.0,0.0,-0.0271053332835436,0.999582529067993
2022-09-23 16:45:32.741563,951.879760742188,-43.9326438903809,2.22144198417664,0.0,0.0,-0.02689721994102,0.999591410160065
2022-09-23 16:45:32.841563,952.440124511719,-43.9631996154785,2.22382831573486,0.0,0.0,-0.0267812423408031,0.999597549438477
2022-09-23 16:45:32.921563,952.926574707031,-43.9897003173828,2.22547173500061,0.0,0.0,-0.0266201999038458,0.999604523181915
2022-09-23 16:45:33.021563,953.471313476563,-44.0190773010254,2.22708654403687,0.0,0.0,-0.0264672823250294,0.999611675739288
2022-09-23 16:45:33.111562,953.996765136719,-44.0472526550293,2.22848987579346,0.0,0.0,-0.0262832622975111,0.999619364738464
2022-09-23 16:45:33.201562,954.548828125,-44.0764846801758,2.22987747192383,0.0,0.0,-0.0261327158659697,0.9996258020401
2022-09-23 16:45:33.291562,955.084655761719,-44.1049003601074,2.23116230964661,0.0,0.0,-0.0258860029280186,0.999634265899658
2022-09-23 16:45:33.381562,955.615051269531,-44.1325531005859,2.23238182067871,0.0,0.0,-0.0257463995367289,0.999639809131622
2022-09-23 16:45:33.481562,956.200500488281,-44.1632118225098,2.23379850387573,0.0,0.0,-0.0254307109862566,0.999649524688721
2022-09-23 16:45:33.581562,956.774291992188,-44.1927871704102,2.23534464836121,0.0,0.0,-0.0251923222094774,0.999656558036804
2022-09-23 16:45:33.671562,957.30029296875,-44.2195472717285,2.23694276809692,0.0,0.0,-0.0250302292406559,0.999661087989807
2022-09-23 16:45:33.761562,957.867126464844,-44.2481384277344,2.23864030838013,0.0,0.0,-0.0249108336865902,0.99966424703598
2022-09-23 16:45:33.861562,958.467529296875,-44.2783737182617,2.24061012268066,0.0,0.0,-0.0247479286044836,0.999668419361115
2022-09-23 16:45:33.961562,959.032592773438,-44.3065147399902,2.24248623847961,0.0,0.0,-0.0246955584734678,0.999668896198273
2022-09-23 16:45:34.061562,959.640747070313,-44.3367385864258,2.24470901489258,0.0,0.0,-0.024676164612174,0.999668061733246
2022-09-23 16:45:34.151561,960.15283203125,-44.3623924255371,2.24646735191345,0.0,0.0,-0.0245698969811201,0.999669134616852
2022-09-23 16:45:34.241561,960.745666503906,-44.3918800354004,2.24872398376465,0.0,0.0,-0.0245188511908054,0.999668180942535
2022-09-23 16:45:34.341561,961.334411621094,-44.4212837219238,2.25117921829224,0.0,0.0,-0.0244019366800785,0.999668300151825
2022-09-23 16:45:34.421561,961.857360839844,-44.4471321105957,2.25362730026245,0.0,0.0,-0.024399358779192,0.999665856361389
2022-09-23 16:45:34.511561,962.407775878906,-44.474681854248,2.25627541542053,0.0,0.0,-0.024279048666358,0.999666035175323
2022-09-23 16:45:34.611561,963.008850097656,-44.5045166015625,2.25907230377197,0.0,0.0,-0.0242402516305447,0.999664008617401
2022-09-23 16:45:34.711561,963.581665039063,-44.5330123901367,2.2619321346283,0.0,0.0,-0.0241594668477774,0.999663114547729
2022-09-23 16:45:34.801561,964.137573242188,-44.5606002807617,2.26510167121887,0.0,0.0,-0.0240764189511538,0.999662160873413
2022-09-23 16:45:34.891561,964.692138671875,-44.5881118774414,2.26843953132629,0.0,0.0,-0.0239952299743891,0.99966037273407
2022-09-23 16:45:34.971561,965.219299316406,-44.6142921447754,2.27174830436707,0.0,0.0,-0.0238897446542978,0.999658644199371
2022-09-23 16:45:35.071561,965.812866210938,-44.6437606811523,2.27558493614197,0.0103696957230568,0.0,-0.0237800069153309,0.999656081199646
2022-09-23 16:45:35.171561,966.419250488281,-44.6735572814941,2.27974486351013,0.010967074893415,0.0,-0.023804284632206,0.999650120735168
2022-09-23 16:45:35.271560,967.037536621094,-44.7040519714355,2.28395295143127,0.011409773491323,0.0,-0.0238546039909124,0.999644577503204
2022-09-23 16:45:35.371560,967.626281738281,-44.7332229614258,2.28787755966187,0.0116866724565625,0.0,-0.0238683149218559,0.999641299247742
2022-09-23 16:45:35.451560,968.189819335938,-44.7611961364746,2.29112482070923,0.011863961815834,0.0,-0.0238818284124136,0.999638378620148
2022-09-23 16:45:35.551560,968.779113769531,-44.7902450561523,2.2941563129425,0.0119978934526443,0.0,-0.0240157973021269,0.999632716178894
2022-09-23 16:45:35.651560,969.401184082031,-44.8212051391602,2.29697132110596,0.0119440136477351,0.0,-0.0241573266685009,0.999628067016602
2022-09-23 16:45:35.751560,970.023132324219,-44.8524703979492,2.2994921207428,0.0116182565689087,0.0,-0.0242855567485094,0.999625980854034
2022-09-23 16:45:35.841560,970.608764648438,-44.881649017334,2.30165648460388,0.0111243575811386,0.0,-0.0245747957378626,0.999620378017426
2022-09-23 16:45:35.941560,971.234130859375,-44.9131278991699,2.30416345596313,0.0105009200051427,0.0,-0.0248221810907125,0.999615609645844
2022-09-23 16:45:36.051560,971.866577148438,-44.9450950622559,2.30685663223267,0.0,0.0,-0.0251073893159628,0.999608874320984
2022-09-23 16:45:36.141560,972.495727539063,-44.9771575927734,2.3098406791687,0.0,0.0,-0.0253336653113365,0.999602913856506
2022-09-23 16:45:36.241560,973.101135253906,-45.0082969665527,2.3128833770752,0.0,0.0,-0.0254552774131298,0.999599277973175
2022-09-23 16:45:36.341559,973.740356445313,-45.0411186218262,2.31671094894409,0.0,0.0,-0.0256216414272785,0.999594986438751
2022-09-23 16:45:36.441559,974.337280273438,-45.0718727111816,2.32195806503296,0.0,0.0,-0.025678476318717,0.999596357345581
2022-09-23 16:45:36.531559,974.921081542969,-45.1020774841309,2.32930111885071,0.0,0.0,-0.0255631934851408,0.99960595369339
2022-09-23 16:45:36.621559,975.426635742188,-45.1280746459961,2.34022259712219,0.0,0.0,-0.0253993906080723,0.999626517295837
2022-09-23 16:45:36.721559,975.903625488281,-45.1525764465332,2.35703492164612,0.0,0.0,-0.0251840818673372,0.999653279781342
2022-09-23 16:45:36.831559,976.3154296875,-45.1738166809082,2.37848997116089,0.0,0.0,-0.0250367112457752,0.999667942523956
2022-09-23 16:45:36.911559,976.636108398438,-45.1903648376465,2.40115451812744,0.0,0.0,-0.0250134337693453,0.999661147594452
2022-09-23 16:45:37.011559,976.922912597656,-45.2055740356445,2.42830991744995,0.0,0.0,-0.0251709893345833,0.999633967876434
2022-09-23 16:45:37.101559,977.13134765625,-45.2157363891602,2.45451498031616,0.0,0.0110746985301375,-0.0253572165966034,0.9996018409729
2022-09-23 16:45:37.201559,977.293334960938,-45.2237777709961,2.47887682914734,0.0,0.0136391064152122,-0.0255889315158129,0.99956351518631
2022-09-23 16:45:37.281559,977.379516601563,-45.2281608581543,2.49521422386169,0.0,0.0153580522164702,-0.0257048979401588,0.999535024166107
2022-09-23 16:45:37.371558,977.426330566406,-45.2306289672852,2.50939631462097,0.0,0.0168548543006182,-0.0257593411952257,0.999509036540985
2022-09-23 16:45:37.461558,977.427429199219,-45.2301712036133,2.51154899597168,0.0,0.0168518107384443,-0.0257706120610237,0.999514281749725
2022-09-23 16:45:37.561558,977.427917480469,-45.2297172546387,2.50112223625183,0.0,0.0150595121085644,-0.0257888101041317,0.99954879283905
2022-09-23 16:45:37.661558,977.434326171875,-45.2292633056641,2.48509860038757,0.0,0.0121872564777732,-0.0258299019187689,0.999589383602142
2022-09-23 16:45:37.751558,977.446350097656,-45.2293968200684,2.4666895866394,0.0,0.0,-0.0258938819169998,0.999623775482178
2022-09-23 16:45:37.841558,977.464538574219,-45.2300720214844,2.44435167312622,0.0,0.0,-0.0259663537144661,0.999649584293365
2022-09-23 16:45:37.921558,977.483276367188,-45.2310256958008,2.42469191551209,0.0,0.0,-0.0260195359587669,0.999659061431885
2022-09-23 16:45:38.011558,977.507873535156,-45.2323951721191,2.40253257751465,0.0,0.0,-0.0261023342609406,0.999655306339264
2022-09-23 16:45:38.111558,977.534484863281,-45.2340850830078,2.38252091407776,0.0,0.0,-0.026161776855588,0.999640583992004
2022-09-23 16:45:38.211558,977.563415527344,-45.2360000610352,2.36554670333862,0.0,0.0,-0.0262117236852646,0.999619662761688
2022-09-23 16:45:38.301558,977.590209960938,-45.2378311157227,2.35359358787537,0.0,0.0,-0.0262676868587732,0.999599814414978
2022-09-23 16:45:38.391557,977.616943359375,-45.2396469116211,2.34581208229065,0.0,-0.0110438438132405,-0.0263288877904415,0.99958348274231
